id_prueba,timestamp,modo,tipo_evento,escenario,distancia_m,iluminacion,objeto_verdad,objeto_predicho,confianza,t_total_ms,latencia,acierto,notas
3132,2026-01-02T01:20:09.590774,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334809575.png
3133,2026-01-02T01:20:09.606544,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3134,2026-01-02T01:20:10.002912,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.4,,,"l | I | _ - u Es a e Su"""
3135,2026-01-02T01:20:10.008527,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334809575.png
3136,2026-01-02T01:20:10.010667,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"l | I | _ - u Es a e Su"""
3137,2026-01-02T01:20:10.016595,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.2,,converted output to speech
3138,2026-01-02T01:20:13.226959,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:03.2,,,starting
3139,2026-01-02T01:20:13.709105,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.5,,,finished (42231 bytes)
3140,2026-01-02T01:20:13.718163,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
3141,2026-01-02T01:20:13.721401,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,42231 bytes
3142,2026-01-02T01:20:13.902556,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.2,,,original size: 1024x768
3143,2026-01-02T01:20:13.912162,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
3144,2026-01-02T01:20:14.224375,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334814214.png
3145,2026-01-02T01:20:14.226926,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3146,2026-01-02T01:20:14.857653,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.6,,,"a g E TE ; - — =i S Ea u = E A"""
3147,2026-01-02T01:20:14.862637,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334814214.png
3148,2026-01-02T01:20:14.864508,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"a g E TE ; - — =i S Ea u = E A"""
3149,2026-01-02T01:20:14.870491,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.6,,converted output to speech
3150,2026-01-02T01:20:15.541894,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.7,,,starting
3151,2026-01-02T01:20:15.800844,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.3,,,finished (42777 bytes)
3152,2026-01-02T01:20:15.802204,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
3153,2026-01-02T01:20:15.803207,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,42777 bytes
3154,2026-01-02T01:20:15.922563,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,original size: 1024x768
3155,2026-01-02T01:20:15.949505,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
3156,2026-01-02T01:20:16.246464,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334816239.png
3157,2026-01-02T01:20:16.247524,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3158,2026-01-02T01:20:16.818283,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.6,,,"H E . a = iz ea = aT"""
3159,2026-01-02T01:20:16.826849,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334816239.png
3160,2026-01-02T01:20:16.828698,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"H E . a = iz ea = aT"""
3161,2026-01-02T01:20:16.834723,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.3,,converted output to speech
3162,2026-01-02T01:20:17.644507,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.8,,,starting
3163,2026-01-02T01:20:17.877870,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.2,,,finished (38551 bytes)
3164,2026-01-02T01:20:17.879446,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
3165,2026-01-02T01:20:17.902932,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,38551 bytes
3166,2026-01-02T01:20:18.020659,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,original size: 1024x768
3167,2026-01-02T01:20:18.034271,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
3168,2026-01-02T01:20:18.331346,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334818328.png
3169,2026-01-02T01:20:18.332611,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3170,2026-01-02T01:20:19.246127,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.9,,,"3 4 it =a — .u S T"""
3171,2026-01-02T01:20:19.250977,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334818328.png
3172,2026-01-02T01:20:19.252828,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"3 4 it =a — .u S T"""
3173,2026-01-02T01:20:19.262947,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.6,,converted output to speech
3174,2026-01-02T01:20:20.732734,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:01.5,,,starting
3175,2026-01-02T01:20:20.977173,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.2,,,finished (38108 bytes)
3176,2026-01-02T01:20:20.983975,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
3177,2026-01-02T01:20:20.987366,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,38108 bytes
3178,2026-01-02T01:20:21.133472,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,original size: 1024x768
3179,2026-01-02T01:20:21.152720,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
3180,2026-01-02T01:20:21.438584,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334821428.png
3181,2026-01-02T01:20:21.456994,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3182,2026-01-02T01:20:22.354004,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.9,,,"- o ————]— E A"""
3183,2026-01-02T01:20:22.359032,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334821428.png
3184,2026-01-02T01:20:22.361190,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"- o ————]— E A"""
3185,2026-01-02T01:20:22.367543,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.6,,converted output to speech
3186,2026-01-02T01:20:51.513577,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:29.1,,,starting
3187,2026-01-02T01:20:52.109423,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.6,,,finished (38839 bytes)
3188,2026-01-02T01:20:52.116531,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
3189,2026-01-02T01:20:52.119772,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,38839 bytes
3190,2026-01-02T01:20:52.269357,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,original size: 1024x768
3191,2026-01-02T01:20:52.293277,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
3192,2026-01-02T01:20:52.582193,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334852574.png
3193,2026-01-02T01:20:52.584669,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3194,2026-01-02T01:20:53.132045,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.5,,,"a o =. a m aF En a"""
3195,2026-01-02T01:20:53.136687,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334852574.png
3196,2026-01-02T01:20:53.138485,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"a o =. a m aF En a"""
3197,2026-01-02T01:20:53.145237,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.6,,converted output to speech
3198,2026-01-02T01:20:53.767753,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.6,,,starting
3199,2026-01-02T01:20:54.202898,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.4,,,finished (39359 bytes)
3200,2026-01-02T01:20:54.204118,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
3201,2026-01-02T01:20:54.205225,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,39359 bytes
3202,2026-01-02T01:20:54.322733,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,original size: 1024x768
3203,2026-01-02T01:20:54.346445,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
3204,2026-01-02T01:20:54.640401,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334854626.png
3205,2026-01-02T01:20:54.642190,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3206,2026-01-02T01:20:55.173090,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.5,,,"= EO u PE a"""
3207,2026-01-02T01:20:55.181041,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334854626.png
3208,2026-01-02T01:20:55.182997,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"= EO u PE a"""
3209,2026-01-02T01:20:55.189089,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.4,,converted output to speech
3210,2026-01-02T01:20:55.883689,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.7,,,starting
3211,2026-01-02T01:20:56.288979,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.4,,,finished (40239 bytes)
3212,2026-01-02T01:20:56.290286,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
3213,2026-01-02T01:20:56.291798,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,40239 bytes
3214,2026-01-02T01:20:56.409870,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,original size: 1024x768
3215,2026-01-02T01:20:56.435131,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
3216,2026-01-02T01:20:56.724459,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334856715.png
3217,2026-01-02T01:20:56.726307,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3218,2026-01-02T01:20:57.112400,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.4,,,"- | [ - j - T"""
3219,2026-01-02T01:20:57.116766,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334856715.png
3220,2026-01-02T01:20:57.118441,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"- | [ - j - T"""
3221,2026-01-02T01:20:57.123592,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.2,,converted output to speech
3222,2026-01-02T01:20:57.806999,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.7,,,starting
3223,2026-01-02T01:20:58.457919,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.7,,,finished (40837 bytes)
3224,2026-01-02T01:20:58.461400,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
3225,2026-01-02T01:20:58.463103,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,40837 bytes
3226,2026-01-02T01:20:58.582248,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,original size: 1024x768
3227,2026-01-02T01:20:58.606823,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
3228,2026-01-02T01:20:58.909909,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334858900.png
3229,2026-01-02T01:20:58.912586,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3230,2026-01-02T01:20:59.337133,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.4,,,"FE ¡¡, Dd"""
3231,2026-01-02T01:20:59.347465,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334858900.png
3232,2026-01-02T01:20:59.349831,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"FE ¡¡, Dd"""
3233,2026-01-02T01:20:59.362385,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.6,,converted output to speech
3234,2026-01-02T01:21:01.917588,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:02.6,,,starting
3235,2026-01-02T01:21:02.562498,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.6,,,finished (37818 bytes)
3236,2026-01-02T01:21:02.568087,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
3237,2026-01-02T01:21:02.571138,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,37818 bytes
3238,2026-01-02T01:21:02.716718,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,original size: 1024x768
3239,2026-01-02T01:21:02.743133,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
3240,2026-01-02T01:21:03.034035,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334863006.png
3241,2026-01-02T01:21:03.043918,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3242,2026-01-02T01:21:03.433077,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.4,,,"VELOCIDAD — MAXIMA"""
3243,2026-01-02T01:21:03.437257,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334863006.png
3244,2026-01-02T01:21:03.438933,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"VELOCIDAD — MAXIMA"""
3245,2026-01-02T01:21:03.447041,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.5,,converted output to speech
3246,2026-01-02T01:21:06.092738,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:02.6,,,starting
3247,2026-01-02T01:21:06.764152,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.7,,,finished (38391 bytes)
3248,2026-01-02T01:21:06.767431,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
3249,2026-01-02T01:21:06.770274,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,38391 bytes
3250,2026-01-02T01:21:06.930924,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.2,,,original size: 1024x768
3251,2026-01-02T01:21:06.940525,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
3252,2026-01-02T01:21:07.213601,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334867205.png
3253,2026-01-02T01:21:07.215053,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3254,2026-01-02T01:21:07.574522,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.4,,,"VELOCIDAD MAXIMA"""
3255,2026-01-02T01:21:07.578886,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334867205.png
3256,2026-01-02T01:21:07.580571,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"VELOCIDAD MAXIMA"""
3257,2026-01-02T01:21:07.589386,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.5,,converted output to speech
3258,2026-01-02T01:21:10.945347,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:03.4,,,starting
3259,2026-01-02T01:21:11.355292,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.4,,,finished (34953 bytes)
3260,2026-01-02T01:21:11.362723,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
3261,2026-01-02T01:21:11.366196,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,34953 bytes
3262,2026-01-02T01:21:11.492610,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,original size: 1024x768
3263,2026-01-02T01:21:11.519382,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
3264,2026-01-02T01:21:11.776288,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334871772.png
3265,2026-01-02T01:21:11.778400,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3266,2026-01-02T01:21:12.275866,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.5,,,"VELO¿IDAD MÁXIMA"""
3267,2026-01-02T01:21:12.280108,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334871772.png
3268,2026-01-02T01:21:12.281721,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"VELO¿IDAD MÁXIMA"""
3269,2026-01-02T01:21:12.286885,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.3,,converted output to speech
3270,2026-01-02T01:21:14.453524,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:02.2,,,starting
3271,2026-01-02T01:21:14.932137,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.5,,,finished (33448 bytes)
3272,2026-01-02T01:21:14.939124,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
3273,2026-01-02T01:21:14.942056,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,33448 bytes
3274,2026-01-02T01:21:15.068475,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,original size: 1024x768
3275,2026-01-02T01:21:15.098282,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
3276,2026-01-02T01:21:15.389669,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334875386.png
3277,2026-01-02T01:21:15.391515,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3278,2026-01-02T01:21:15.705091,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,"MÁXIMA ="""
3279,2026-01-02T01:21:15.709226,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334875386.png
3280,2026-01-02T01:21:15.714761,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"MÁXIMA ="""
3281,2026-01-02T01:21:15.719744,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.3,,converted output to speech
3282,2026-01-02T01:21:17.964835,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:02.2,,,starting
3283,2026-01-02T01:21:18.515282,MOBILE,ESP32,"2B, 3.5, 3.6",,,,,,00:00.6,,,finished (36109 bytes)
3284,2026-01-02T01:21:18.518596,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,starting
3285,2026-01-02T01:21:18.521327,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,36109 bytes
3286,2026-01-02T01:21:18.649841,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.1,,,original size: 1024x768
3287,2026-01-02T01:21:18.682779,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,upscaled to: 1024x768
3288,2026-01-02T01:21:18.930379,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.2,,,saved temp image at /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334878921.png
3289,2026-01-02T01:21:18.932660,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,"running tesseract (psm=11,oem=1)"
3290,2026-01-02T01:21:19.262053,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.3,,,"VELOCIDAD MAXIMA"""
3291,2026-01-02T01:21:19.266724,MOBILE,OCR,"2B, 3.5, 3.6",,,,,,00:00.0,,,cleaned temp file /data/user/0/com.prototype.artificial_vision/cache/ocr_1767334878921.png
3292,2026-01-02T01:21:19.268676,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,,,"VELOCIDAD MAXIMA"""
3293,2026-01-02T01:21:19.277361,MOBILE,TTS,"2B, 3.5, 3.6",,,,,,00:00.0,00:01.3,,converted output to speech
3294,2026-01-02T18:04:31.941853,MOBILE,ESP32,"2C, 3.7, 3.8",,,,,,43:12.7,,,starting
3295,2026-01-02T18:04:38.946871,MOBILE,ESP32,"2C, 3.7, 3.8",,,,,,00:07.0,,,"error: ClientException with SocketException: Software caused connection abort (OS Error: Software caused connection abort, errno = 103), address = 192.168.4.1, port = 49362, uri=http://192.168.4.1/mode/mobile"
3296,2026-01-02T18:04:43.567985,MOBILE,ESP32,"2C, 3.7, 3.8",,,,,,00:04.6,,,starting
3297,2026-01-02T18:04:45.448424,MOBILE,ESP32,"2C, 3.7, 3.8",,,,,,00:01.9,,,finished status=200
3298,2026-01-02T18:04:48.089408,MOBILE,DEPTH,"2C, 3.7, 3.8",,,,,,00:02.6,,,"Depth model initialized. inputShape=[1, 384, 384, 3] outputShape=[1, 378, 378]"
3299,2026-01-02T18:05:23.722242,MOBILE,ESP32,"2C, 3.7, 3.8",,,,,,00:35.6,,,starting
3300,2026-01-02T18:05:24.021468,MOBILE,ESP32,"2C, 3.7, 3.8",,,,,,00:00.3,,,finished (15987 bytes)
3301,2026-01-02T18:05:24.355020,MOBILE,PREPROCESSING,"2C, 3.7, 3.8",,,,,,00:00.3,,,Resizing image to 384x384 (NHWC)
3302,2026-01-02T18:05:24.694237,MOBILE,INFERENCE,"2C, 3.7, 3.8",,,,,,00:00.3,,,"Running inference. outputShape=[1, 378, 378]"
3303,2026-01-02T18:05:31.275773,MOBILE,DEPTH,"2C, 3.7, 3.8",,,,87.2 cm,,00:06.6,,,"Depth estimation done. minDistance=87.2 cm (0.872m), globalMin=0.3663186728954315 globalMax=1.4623963832855225"
3304,2026-01-02T18:05:31.925846,MOBILE,ESP32,"2C, 3.7, 3.8",,,,,,00:00.7,,,starting
3305,2026-01-02T18:05:32.108271,MOBILE,ESP32,"2C, 3.7, 3.8",,,,,,00:00.2,,,finished (23990 bytes)
3306,2026-01-02T18:05:32.347118,MOBILE,PREPROCESSING,"2C, 3.7, 3.8",,,,,,00:00.2,,,Resizing image to 384x384 (NHWC)
3307,2026-01-02T18:05:32.601003,MOBILE,INFERENCE,"2C, 3.7, 3.8",,,,,,00:00.3,,,"Running inference. outputShape=[1, 378, 378]"
3308,2026-01-02T18:05:38.409462,MOBILE,DEPTH,"2C, 3.7, 3.8",,,,61.8 cm,,00:05.8,,,"Depth estimation done. minDistance=61.8 cm (0.618m), globalMin=0.488700807094574 globalMax=0.6741493940353394"
3309,2026-01-02T18:05:39.347276,MOBILE,ESP32,"2C, 3.7, 3.8",,,,61.8 cm,,00:00.9,,,starting
3310,2026-01-02T18:05:39.689082,MOBILE,ESP32,"2C, 3.7, 3.8",,,,47.1 cm,,00:00.3,,,finished (24344 bytes)
3311,2026-01-02T18:05:39.867536,MOBILE,PREPROCESSING,"2C, 3.7, 3.8",,,,66.4 cm,,00:00.2,,,Resizing image to 384x384 (NHWC)
3312,2026-01-02T18:05:40.008152,MOBILE,INFERENCE,"2C, 3.7, 3.8",,,,49.9 cm,,00:00.1,,,"Running inference. outputShape=[1, 378, 378]"
3313,2026-01-02T18:05:45.635771,MOBILE,DEPTH,"2C, 3.7, 3.8",,,,47.1 cm,,00:05.6,,,"Depth estimation done. minDistance=47.1 cm (0.471m), globalMin=0.39392369985580444 globalMax=0.49715811014175415"
3314,2026-01-02T18:05:45.647584,MOBILE,HAPTIC,"2C, 3.7, 3.8",,,,85.9 cm,,00:00.0,,,starting
3315,2026-01-02T18:05:45.656511,MOBILE,HAPTIC,"2C, 3.7, 3.8",,,,103.2 cm,,00:00.0,,,finished
3316,2026-01-02T18:05:45.688743,MOBILE,TTS,"2C, 3.7, 3.8",,,,107.7 cm,,00:00.0,,,"""Cuidado, riesgo de colision!"""
3317,2026-01-02T18:05:45.709214,MOBILE,TTS,"2C, 3.7, 3.8",,,,83.6 cm,,00:00.0,00:06.4,,converted output to speech
3318,2026-01-02T18:05:46.830826,MOBILE,ESP32,"2C, 3.7, 3.8",,,,88.4 cm,,00:01.1,,,starting
3319,2026-01-02T18:05:47.273182,MOBILE,ESP32,"2C, 3.7, 3.8",,,,121.6 cm,,00:00.4,,,finished (23227 bytes)
3320,2026-01-02T18:05:47.418168,MOBILE,PREPROCESSING,"2C, 3.7, 3.8",,,,113.9 cm,,00:00.1,,,Resizing image to 384x384 (NHWC)
